Daily 4 Evening,1,1,2014,8,4,3,7,22
Daily 4 Evening,1,2,2014,4,7,0,4,15
Daily 4 Evening,1,3,2014,7,1,7,9,24
Daily 4 Evening,1,4,2014,4,4,1,2,11
Daily 4 Evening,1,6,2014,8,9,3,9,29
Daily 4 Evening,1,7,2014,3,7,0,1,11
Daily 4 Evening,1,8,2014,8,5,8,4,25
Daily 4 Evening,1,9,2014,8,3,7,3,21
Daily 4 Evening,1,10,2014,0,2,7,5,14
Daily 4 Evening,1,11,2014,2,2,5,2,11
Daily 4 Evening,1,13,2014,7,8,2,6,23
Daily 4 Evening,1,14,2014,0,5,3,9,17
Daily 4 Evening,1,15,2014,8,8,7,5,28
Daily 4 Evening,1,16,2014,4,0,8,8,20
Daily 4 Evening,1,17,2014,4,2,3,7,16
Daily 4 Evening,1,18,2014,2,8,2,4,16
Daily 4 Evening,1,20,2014,0,2,5,6,13
Daily 4 Evening,1,21,2014,2,4,6,6,18
Daily 4 Evening,1,22,2014,3,3,4,9,19
Daily 4 Evening,1,23,2014,1,4,3,2,10
Daily 4 Evening,1,24,2014,3,0,2,0,5
Daily 4 Evening,1,25,2014,0,5,8,1,14
Daily 4 Evening,1,27,2014,3,6,3,9,21
Daily 4 Evening,1,28,2014,9,3,7,4,23
Daily 4 Evening,1,29,2014,4,7,8,1,20
Daily 4 Evening,1,30,2014,0,8,4,6,18
Daily 4 Evening,1,31,2014,7,5,7,8,27
Daily 4 Evening,2,1,2014,0,3,6,4,13
Daily 4 Evening,2,3,2014,0,9,4,9,22
Daily 4 Evening,2,4,2014,6,7,1,4,18
Daily 4 Evening,2,5,2014,9,5,2,4,20
Daily 4 Evening,2,6,2014,2,1,9,7,19
Daily 4 Evening,2,7,2014,6,8,3,7,24
Daily 4 Evening,2,8,2014,0,3,2,2,7
Daily 4 Evening,2,10,2014,1,4,1,3,9
Daily 4 Evening,2,11,2014,2,7,1,4,14
Daily 4 Evening,2,12,2014,4,0,1,3,8
Daily 4 Evening,2,13,2014,2,4,1,4,11
Daily 4 Evening,2,14,2014,3,9,8,7,27
Daily 4 Evening,2,15,2014,2,5,3,0,10
Daily 4 Evening,2,17,2014,1,5,2,6,14
